model,doc_id,source_file,status,reason,gt_file_exists,matched_count,gt_only_count,pred_only_count,gt_defendant_count,pred_defendant_count,llm_calls,input_tokens,output_tokens,total_tokens,fallback_errors,fallback_used
act,16-05-2023-Tuyen_Quang-2ta1208249t1cvn,16-05-2023-Tuyen_Quang-2ta1208249t1cvn.json,processed,ok,True,1,0,0,1,1,3,28160,5312,37509,3,True
act,16-05-2023-Yen_Bai-2ta1219925t1cvn,16-05-2023-Yen_Bai-2ta1219925t1cvn.json,processed,ok,True,4,0,0,4,4,3,37080,6134,48003,3,True
act,16-08-2023-Ho_Chi_Minh-2ta1308612t1cvn,16-08-2023-Ho_Chi_Minh-2ta1308612t1cvn.json,processed,ok,True,6,0,0,6,6,3,41556,8273,53937,3,True
act,17-02-2023-Nghe_An-2ta1288865t1cvn,17-02-2023-Nghe_An-2ta1288865t1cvn.json,processed,ok,True,1,0,0,1,1,4,46910,6821,59444,4,True
act,18-05-2023-Ho_Chi_Minh-2ta1323548t1cvn,18-05-2023-Ho_Chi_Minh-2ta1323548t1cvn.json,processed,ok,True,3,0,0,3,3,3,27602,5636,36935,3,True
act,18-08-2023-Ho_Chi_Minh-2ta1656131t1cvn,18-08-2023-Ho_Chi_Minh-2ta1656131t1cvn.json,processed,ok,True,1,0,0,1,1,3,27467,4094,33791,4,True
act,18-12-2023-Dong_Nai-2ta1420758t1cvn,18-12-2023-Dong_Nai-2ta1420758t1cvn.json,processed,ok,True,1,0,0,1,1,3,31237,4598,40060,3,True
act,19-05-2023-Phu_Tho-2ta1207130t1cvn,19-05-2023-Phu_Tho-2ta1207130t1cvn.json,processed,ok,True,1,0,0,1,1,3,29546,4664,38600,3,True
act,19-10-2023-Thanh_Hoa-2ta1369315t1cvn,19-10-2023-Thanh_Hoa-2ta1369315t1cvn.json,processed,ok,True,4,0,0,4,4,4,53512,8031,67875,4,True
act,20-02-2023-Thai_Nguyen-2ta1218805t1cvn,20-02-2023-Thai_Nguyen-2ta1218805t1cvn.json,processed,ok,True,1,0,0,1,1,3,28622,4890,37321,3,True
act,20-04-2023-Hai_Phong-2ta1194806t1cvn,20-04-2023-Hai_Phong-2ta1194806t1cvn.json,processed,ok,True,2,0,0,2,2,3,26885,5709,37565,3,True
act,20-06-2023-Tra_Vinh-2ta1229118t1cvn,20-06-2023-Tra_Vinh-2ta1229118t1cvn.json,processed,ok,True,1,0,0,1,1,3,26345,4709,34461,3,True
act,20-08-2023-Hai_Phong-2ta1267973t1cvn,20-08-2023-Hai_Phong-2ta1267973t1cvn.json,processed,ok,True,1,1,1,2,2,3,27820,4722,36081,3,True
act,20-09-2023-Cao_Bang-2ta1380931t1cvn,20-09-2023-Cao_Bang-2ta1380931t1cvn.json,processed,ok,True,1,0,0,1,1,3,23388,4014,36405,3,True
act,20-12-2023-Thai_Nguyen-2ta1566099t1cvn,20-12-2023-Thai_Nguyen-2ta1566099t1cvn.json,processed,ok,True,2,0,0,2,2,3,30923,4828,40225,3,True
act,21-02-2023-Lam_Dong-2ta1156993t1cvn,21-02-2023-Lam_Dong-2ta1156993t1cvn.json,processed,ok,True,2,0,0,2,2,3,34192,4996,43267,3,True
act,21-03-2023-Cao_Bang-2ta1192180t1cvn,21-03-2023-Cao_Bang-2ta1192180t1cvn.json,processed,ok,True,1,0,0,1,1,3,22187,4208,29427,3,True
act,21-03-2023-Cao_Bang-2ta1203222t1cvn,21-03-2023-Cao_Bang-2ta1203222t1cvn.json,processed,ok,True,3,0,0,3,3,3,23648,6362,34472,3,True
act,21-04-2023-Cao_Bang-2ta1196520t1cvn,21-04-2023-Cao_Bang-2ta1196520t1cvn.json,processed,ok,True,1,0,0,1,1,3,27890,4785,36834,3,True
act,21-07-2023-Ho_Chi_Minh-2ta1662061t1cvn,21-07-2023-Ho_Chi_Minh-2ta1662061t1cvn.json,processed,ok,True,1,0,0,1,1,3,25585,4760,33914,3,True
act,21-09-2023-Phu_Yen-2ta1359677t1cvn,21-09-2023-Phu_Yen-2ta1359677t1cvn.json,processed,ok,True,1,0,0,1,1,3,25900,5322,34764,3,True
act,21-12-2023-Bac_Ninh-2ta1430512t1cvn,21-12-2023-Bac_Ninh-2ta1430512t1cvn.json,processed,ok,True,4,0,0,4,4,3,32314,6412,43050,3,True
act,21-12-2023-Bac_Ninh-2ta1431949t1cvn,21-12-2023-Bac_Ninh-2ta1431949t1cvn.json,processed,ok,True,1,0,0,1,1,3,26002,4786,34022,3,True
act,22-03-2023-Dien_Bien-2ta1176109t1cvn,22-03-2023-Dien_Bien-2ta1176109t1cvn.json,processed,ok,True,2,0,0,2,2,3,30928,4753,41414,3,True
act,22-03-2023-Kien_Giang-2ta1340382t1cvn,22-03-2023-Kien_Giang-2ta1340382t1cvn.json,processed,ok,True,1,0,0,1,1,3,27778,4733,35788,3,True
act,22-08-2023-Cao_Bang-2ta1309416t1cvn,22-08-2023-Cao_Bang-2ta1309416t1cvn.json,processed,ok,True,2,0,0,2,2,3,24334,4807,33508,3,True
act,22-08-2023-Dak_Nong-2ta1321556t1cvn,22-08-2023-Dak_Nong-2ta1321556t1cvn.json,processed,ok,True,1,0,0,1,1,3,27164,5412,37331,3,True
act,22-08-2023-Lam_Dong-2ta1358116t1cvn,22-08-2023-Lam_Dong-2ta1358116t1cvn.json,processed,ok,True,1,0,0,1,1,3,26933,4124,35017,3,True
act,22-12-2023-Ho_Chi_Minh-2ta1657408t1cvn,22-12-2023-Ho_Chi_Minh-2ta1657408t1cvn.json,processed,ok,True,1,0,0,1,1,3,26282,5069,35157,3,True
act,23-03-2023-Gia_Lai-2ta1174733t1cvn,23-03-2023-Gia_Lai-2ta1174733t1cvn.json,processed,ok,True,4,0,0,4,4,3,30744,6848,41580,3,True
act,23-03-2023-Nghe_An-2ta1244636t1cvn,23-03-2023-Nghe_An-2ta1244636t1cvn.json,processed,ok,True,1,0,0,1,1,3,28914,4778,37164,3,True
act,23-03-2023-Quang_Tri-2ta1195452t1cvn,23-03-2023-Quang_Tri-2ta1195452t1cvn.json,processed,ok,True,4,0,0,4,4,3,34963,5666,46266,3,True
act,23-06-2023-Hau_Giang-2ta1292151t1cvn,23-06-2023-Hau_Giang-2ta1292151t1cvn.json,processed,ok,True,1,0,0,1,1,3,26437,4903,33688,4,True
act,24-05-2023-Bac_Kan-2ta1221175t1cvn,24-05-2023-Bac_Kan-2ta1221175t1cvn.json,processed,ok,True,1,0,0,1,1,3,31511,4253,39585,3,True
act,24-11-2023-Quang_Ninh-2ta1417966t1cvn,24-11-2023-Quang_Ninh-2ta1417966t1cvn.json,processed,ok,True,2,0,0,2,2,3,36787,5814,49783,3,True
act,25-04-2023-Dien_Bien-2ta1199719t1cvn,25-04-2023-Dien_Bien-2ta1199719t1cvn.json,processed,ok,True,1,0,0,1,1,3,27770,4078,36002,3,True
act,25-07-2023-Ho_Chi_Minh-2ta1323643t1cvn,25-07-2023-Ho_Chi_Minh-2ta1323643t1cvn.json,processed,ok,True,1,0,0,1,1,3,31762,5247,41212,3,True
act,25-07-2023-Ho_Chi_Minh-2ta1328212t1cvn,25-07-2023-Ho_Chi_Minh-2ta1328212t1cvn.json,processed,ok,True,1,0,0,1,1,3,27476,5610,37761,3,True
act,25-09-2023-Lai_Chau-2ta1447709t1cvn,25-09-2023-Lai_Chau-2ta1447709t1cvn.json,processed,ok,True,2,0,0,2,2,3,26462,5995,36939,3,True
act,25-12-2023-Binh_Duong-2ta1402945t1cvn,25-12-2023-Binh_Duong-2ta1402945t1cvn.json,processed,ok,True,1,0,0,1,1,3,25250,4171,32953,3,True
act,26-07-2023-Dong_Nai-2ta1354977t1cvn,26-07-2023-Dong_Nai-2ta1354977t1cvn.json,processed,ok,True,1,0,0,1,1,3,25347,3952,32840,3,True
act,27-06-2023-Hai_Phong-2ta1332384t1cvn,27-06-2023-Hai_Phong-2ta1332384t1cvn.json,processed,ok,True,1,0,0,1,1,3,33090,5190,41059,2,True
act,27-07-2023-Hai_Phong-2ta1270586t1cvn,27-07-2023-Hai_Phong-2ta1270586t1cvn.json,processed,ok,True,3,0,0,3,3,3,34584,5978,42058,1,True
act,27-07-2023-Phu_Yen-2ta1270483t1cvn,27-07-2023-Phu_Yen-2ta1270483t1cvn.json,processed,ok,True,1,0,0,1,1,3,27274,4650,31924,0,False
act,27-09-2023-Dien_Bien-2ta1365386t1cvn,27-09-2023-Dien_Bien-2ta1365386t1cvn.json,processed,ok,True,1,0,0,1,1,3,28589,4158,32747,0,False
act,28-07-2023-Son_La-2ta1262331t1cvn,28-07-2023-Son_La-2ta1262331t1cvn.json,processed,ok,True,2,0,0,2,2,3,36563,6198,42761,0,False
act,28-08-2023-Nghe_An-2ta1302840t1cvn,28-08-2023-Nghe_An-2ta1302840t1cvn.json,processed,ok,True,2,0,0,2,2,3,34733,5889,43452,2,True
act,28-11-2023-Phu_Tho-2ta1414574t1cvn,28-11-2023-Phu_Tho-2ta1414574t1cvn.json,processed,ok,True,2,0,0,2,2,3,33847,5295,40847,1,True
act,28-12-2023-Thai_Nguyen-2ta1613530t1cvn,28-12-2023-Thai_Nguyen-2ta1613530t1cvn.json,processed,ok,True,1,0,0,1,1,3,27957,5730,35118,1,True
act,29-08-2023-Quang_Binh-2ta1355582t1cvn,29-08-2023-Quang_Binh-2ta1355582t1cvn.json,processed,ok,True,1,0,0,1,1,3,26159,4630,33507,2,True
act,29-08-2023-Tay_Ninh-2ta1495422t1cvn,29-08-2023-Tay_Ninh-2ta1495422t1cvn.json,processed,ok,True,2,0,0,2,2,3,32956,5255,39159,1,True
act,29-09-2023-Hai_Phong-2ta1370718t1cvn,29-09-2023-Hai_Phong-2ta1370718t1cvn.json,processed,ok,True,4,0,0,4,4,3,30410,6617,38444,1,True
act,29-09-2023-Hai_Phong-2ta1371304t1cvn,29-09-2023-Hai_Phong-2ta1371304t1cvn.json,processed,ok,True,3,0,0,3,3,3,27928,6870,37660,2,True
act,29-12-2023-Cao_Bang-2ta1406323t1cvn,29-12-2023-Cao_Bang-2ta1406323t1cvn.json,processed,ok,True,2,0,0,2,2,3,21827,6120,29496,1,True
act,30-03-2023-Ho_Chi_Minh-2ta1255219t1cvn,30-03-2023-Ho_Chi_Minh-2ta1255219t1cvn.json,processed,ok,True,1,0,0,1,1,3,26406,4936,31342,0,False
act,30-08-2023-Binh_Dinh-2ta1346725t1cvn,30-08-2023-Binh_Dinh-2ta1346725t1cvn.json,processed,ok,True,1,0,0,1,1,3,29962,5238,38320,2,True
act,30-08-2023-Dong_Nai-2ta1349571t1cvn,30-08-2023-Dong_Nai-2ta1349571t1cvn.json,processed,ok,True,1,0,0,1,1,3,26415,5114,31529,0,False
act,30-11-2023-Bac_Ninh-2ta1472399t1cvn,30-11-2023-Bac_Ninh-2ta1472399t1cvn.json,processed,ok,True,1,0,0,1,1,3,29559,4290,35128,1,True
act,31-07-2023-Hung_Yen-2ta1274814t1cvn,31-07-2023-Hung_Yen-2ta1274814t1cvn.json,processed,ok,True,1,0,0,1,1,3,29346,3651,34105,1,True
act,31-07-2023-Nghe_An-2ta1304374t1cvn,31-07-2023-Nghe_An-2ta1304374t1cvn.json,processed,ok,True,1,0,0,1,1,3,25422,4820,31872,1,True
act,31-07-2023-Soc_Trang-2ta1346448t1cvn,31-07-2023-Soc_Trang-2ta1346448t1cvn.json,processed,ok,True,1,0,0,1,1,3,28050,5018,34391,1,True
act,31-08-2023-Ho_Chi_Minh-2ta1655493t1cvn,31-08-2023-Ho_Chi_Minh-2ta1655493t1cvn.json,processed,ok,True,2,0,0,2,2,3,25925,4745,32983,2,True
one_call,01-06-2023-Ben_Tre-2ta1278878t1cvn,01-06-2023-Ben_Tre-2ta1278878t1cvn.json,processed,ok,True,2,0,0,2,2,1,2475,981,3456,0,False
one_call,01-06-2023-Hai_Phong-2ta1234569t1cvn,01-06-2023-Hai_Phong-2ta1234569t1cvn.json,processed,ok,True,2,0,0,2,2,1,2144,943,3087,0,False
one_call,01-06-2023-Phu_Yen-2ta1227139t1cvn,01-06-2023-Phu_Yen-2ta1227139t1cvn.json,processed,ok,True,1,0,0,1,1,1,1510,521,2031,0,False
one_call,02-03-2023-Ho_Chi_Minh-2ta1286873t1cvn,02-03-2023-Ho_Chi_Minh-2ta1286873t1cvn.json,processed,ok,True,1,0,0,1,1,1,1537,536,2073,0,False
one_call,03-03-2023-Lao_Cai-2ta1164867t1cvn,03-03-2023-Lao_Cai-2ta1164867t1cvn.json,processed,ok,True,1,0,0,1,1,1,1546,505,2051,0,False
one_call,03-04-2023-Ho_Chi_Minh-2ta1185213t1cvn,03-04-2023-Ho_Chi_Minh-2ta1185213t1cvn.json,processed,ok,True,2,0,0,2,2,1,2018,904,2922,0,False
one_call,03-08-2023-Binh_Duong-2ta1326757t1cvn,03-08-2023-Binh_Duong-2ta1326757t1cvn.json,processed,ok,True,1,0,0,1,1,1,1446,505,1951,0,False
one_call,03-08-2023-Ha_Tinh-2ta1274476t1cvn,03-08-2023-Ha_Tinh-2ta1274476t1cvn.json,processed,ok,True,1,0,0,1,1,1,1561,582,2143,0,False
one_call,04-04-2023-Tra_Vinh-2ta1178224t1cvn,04-04-2023-Tra_Vinh-2ta1178224t1cvn.json,processed,ok,True,1,0,0,1,1,1,2035,658,2693,0,False
one_call,05-05-2023-Long_An-2ta1203977t1cvn,05-05-2023-Long_An-2ta1203977t1cvn.json,processed,ok,True,1,0,0,1,1,1,1506,635,3465,1,True
one_call,05-06-2023-Tien_Giang-2ta1306735t1cvn,05-06-2023-Tien_Giang-2ta1306735t1cvn.json,processed,ok,True,1,0,0,1,1,1,1626,621,2247,0,False
one_call,06-02-2023-Ha_Noi-2ta1174726t1cvn,06-02-2023-Ha_Noi-2ta1174726t1cvn.json,processed,ok,True,1,0,0,1,1,1,1503,633,2136,0,False
one_call,06-04-2023-Bac_Ninh-2ta1200828t1cvn,06-04-2023-Bac_Ninh-2ta1200828t1cvn.json,processed,ok,True,1,0,0,1,1,1,1621,565,2186,0,False
one_call,06-04-2023-Dong_Nai-2ta1346752t1cvn,06-04-2023-Dong_Nai-2ta1346752t1cvn.json,processed,ok,True,1,0,0,1,1,1,1381,572,1953,0,False
one_call,06-04-2023-Ho_Chi_Minh-2ta1307846t1cvn,06-04-2023-Ho_Chi_Minh-2ta1307846t1cvn.json,processed,ok,True,2,0,0,2,2,1,2379,901,3280,0,False
one_call,06-06-2023-Lai_Chau-2ta1223846t1cvn,06-06-2023-Lai_Chau-2ta1223846t1cvn.json,processed,ok,True,1,0,0,1,1,1,1182,190,1372,0,False
one_call,07-11-2023-Lao_Cai-2ta1375676t1cvn,07-11-2023-Lao_Cai-2ta1375676t1cvn.json,processed,ok,True,1,0,0,1,1,1,1549,730,2279,0,False
one_call,08-06-2023-Ho_Chi_Minh-2ta1308047t1cvn,08-06-2023-Ho_Chi_Minh-2ta1308047t1cvn.json,processed,ok,True,1,0,0,1,1,1,1570,735,2305,0,False
one_call,08-09-2023-Binh_Phuoc-2ta1349859t1cvn,08-09-2023-Binh_Phuoc-2ta1349859t1cvn.json,processed,ok,True,1,0,0,1,1,1,1692,651,2343,0,False
one_call,08-09-2023-Dong_Nai-2ta1369203t1cvn,08-09-2023-Dong_Nai-2ta1369203t1cvn.json,processed,ok,True,2,0,0,2,2,1,2359,956,3315,0,False
one_call,09-01-2023-Dien_Bien-2ta1123027t1cvn,09-01-2023-Dien_Bien-2ta1123027t1cvn.json,processed,ok,True,2,0,0,2,2,1,1861,964,2825,0,False
one_call,09-01-2023-Hung_Yen-2ta1129313t1cvn,09-01-2023-Hung_Yen-2ta1129313t1cvn.json,processed,ok,True,1,0,0,1,1,1,1469,547,2016,0,False
one_call,09-03-2023-Soc_Trang-2ta1165798t1cvn,09-03-2023-Soc_Trang-2ta1165798t1cvn.json,processed,ok,True,1,0,0,1,1,1,1340,654,1994,0,False
one_call,09-05-2023-Tien_Giang-2ta1324115t1cvn,09-05-2023-Tien_Giang-2ta1324115t1cvn.json,processed,ok,True,1,0,0,1,1,1,1551,442,1993,0,False
one_call,09-06-2023-Dong_Nai-2ta1225524t1cvn,09-06-2023-Dong_Nai-2ta1225524t1cvn.json,processed,ok,True,1,0,0,1,1,1,1432,498,1930,0,False
one_call,09-11-2023-Quang_Ninh-2ta1633105t1cvn,09-11-2023-Quang_Ninh-2ta1633105t1cvn.json,processed,ok,True,1,0,0,1,1,1,1533,766,2299,0,False
one_call,10-01-2023-Lao_Cai-2ta1122630t1cvn,10-01-2023-Lao_Cai-2ta1122630t1cvn.json,processed,ok,True,3,0,0,3,3,1,2940,1300,4240,0,False
one_call,10-02-2023-Dien_Bien-2ta1142799t1cvn,10-02-2023-Dien_Bien-2ta1142799t1cvn.json,processed,ok,True,1,0,0,1,1,1,1460,425,1885,0,False
one_call,10-02-2023-Kien_Giang-2ta1253701t1cvn,10-02-2023-Kien_Giang-2ta1253701t1cvn.json,processed,ok,True,1,0,0,1,1,1,1739,594,2333,0,False
one_call,10-08-2023-Binh_Dinh-2ta1286314t1cvn,10-08-2023-Binh_Dinh-2ta1286314t1cvn.json,processed,ok,True,2,0,0,2,2,1,2145,996,3141,0,False
one_call,10-08-2023-Ca_Mau-2ta1347184t1cvn,10-08-2023-Ca_Mau-2ta1347184t1cvn.json,processed,ok,True,2,0,0,2,2,1,2144,844,2988,0,False
one_call,11-05-2023-Kon_Tum-2ta1200767t1cvn,11-05-2023-Kon_Tum-2ta1200767t1cvn.json,processed,ok,True,1,0,0,1,1,1,1432,542,1974,0,False
one_call,11-08-2023-Cao_Bang-2ta1333987t1cvn,11-08-2023-Cao_Bang-2ta1333987t1cvn.json,processed,ok,True,1,0,0,1,1,1,1492,453,1945,0,False
one_call,11-09-2023-Ho_Chi_Minh-2ta1409566t1cvn,11-09-2023-Ho_Chi_Minh-2ta1409566t1cvn.json,processed,ok,True,1,0,0,1,1,1,1619,608,2227,0,False
one_call,11-12-2023-Vinh_Phuc-2ta1468139t1cvn,11-12-2023-Vinh_Phuc-2ta1468139t1cvn.json,processed,ok,True,3,0,0,3,3,1,3023,1534,4557,0,False
one_call,12-09-2023-Binh_Thuan-2ta1352178t1cvn,12-09-2023-Binh_Thuan-2ta1352178t1cvn.json,processed,ok,True,2,0,0,2,2,1,2237,972,3209,0,False
one_call,12-09-2023-Ca_Mau-2ta1353877t1cvn,12-09-2023-Ca_Mau-2ta1353877t1cvn.json,processed,ok,True,1,0,0,1,1,1,1919,571,2490,0,False
one_call,12-12-2023-Binh_Phuoc-2ta1401448t1cvn,12-12-2023-Binh_Phuoc-2ta1401448t1cvn.json,processed,ok,True,1,0,0,1,1,1,1626,438,2064,0,False
one_call,13-07-2023-Tra_Vinh-2ta1248914t1cvn,13-07-2023-Tra_Vinh-2ta1248914t1cvn.json,processed,ok,True,1,0,0,1,1,1,1727,710,2437,0,False
one_call,14-03-2023-Yen_Bai-2ta1232102t1cvn,14-03-2023-Yen_Bai-2ta1232102t1cvn.json,processed,ok,True,1,0,0,1,1,1,1554,631,2185,0,False
one_call,14-08-2023-Ha_Tinh-2ta1340360t1cvn,14-08-2023-Ha_Tinh-2ta1340360t1cvn.json,processed,ok,True,1,0,0,1,1,1,1504,714,2218,0,False
one_call,14-09-2023-Ho_Chi_Minh-2ta1379747t1cvn,14-09-2023-Ho_Chi_Minh-2ta1379747t1cvn.json,processed,ok,True,1,0,0,1,1,1,1634,714,2348,0,False
one_call,14-09-2023-Ho_Chi_Minh-2ta1452795t1cvn,14-09-2023-Ho_Chi_Minh-2ta1452795t1cvn.json,processed,ok,True,1,0,0,1,1,1,1479,449,1928,0,False
one_call,14-12-2023-Thanh_Hoa-2ta1485650t1cvn,14-12-2023-Thanh_Hoa-2ta1485650t1cvn.json,processed,ok,True,1,0,0,1,1,1,1678,613,2291,0,False
one_call,15-02-2023-Tra_Vinh-2ta1141690t1cvn,15-02-2023-Tra_Vinh-2ta1141690t1cvn.json,processed,ok,True,1,0,0,1,1,1,1558,645,2203,0,False
one_call,15-05-2023-Phu_Tho-2ta1207059t1cvn,15-05-2023-Phu_Tho-2ta1207059t1cvn.json,processed,ok,True,1,0,0,1,1,1,1583,452,2035,0,False
one_call,15-06-2023-Gia_Lai-2ta1224553t1cvn,15-06-2023-Gia_Lai-2ta1224553t1cvn.json,processed,ok,True,3,0,0,3,3,1,2129,1327,3456,0,False
one_call,15-08-2023-Phu_Tho-2ta1344328t1cvn,15-08-2023-Phu_Tho-2ta1344328t1cvn.json,processed,ok,True,1,0,0,1,1,1,1489,448,1937,0,False
one_call,16-01-2023-Hai_Duong-2ta1122993t1cvn,16-01-2023-Hai_Duong-2ta1122993t1cvn.json,processed,ok,True,1,0,0,1,1,1,1779,612,2391,0,False
one_call,16-02-2023-Cao_Bang-2ta1154664t1cvn,16-02-2023-Cao_Bang-2ta1154664t1cvn.json,processed,ok,True,1,0,0,1,1,1,1516,558,2074,0,False
one_call,16-05-2023-Dien_Bien-2ta1206774t1cvn,16-05-2023-Dien_Bien-2ta1206774t1cvn.json,processed,ok,True,1,0,0,1,1,1,1718,583,2301,0,False
one_call,16-05-2023-Tuyen_Quang-2ta1208249t1cvn,16-05-2023-Tuyen_Quang-2ta1208249t1cvn.json,processed,ok,True,1,0,0,1,1,1,1594,580,2174,0,False
one_call,16-05-2023-Yen_Bai-2ta1219925t1cvn,16-05-2023-Yen_Bai-2ta1219925t1cvn.json,processed,ok,True,4,0,0,4,4,1,3672,1746,5418,0,False
one_call,16-08-2023-Ho_Chi_Minh-2ta1308612t1cvn,16-08-2023-Ho_Chi_Minh-2ta1308612t1cvn.json,processed,ok,True,6,0,0,6,6,1,4571,2337,6908,0,False
one_call,17-02-2023-Nghe_An-2ta1288865t1cvn,17-02-2023-Nghe_An-2ta1288865t1cvn.json,processed,ok,True,1,0,0,1,1,1,1862,692,2554,0,False
one_call,18-05-2023-Ho_Chi_Minh-2ta1323548t1cvn,18-05-2023-Ho_Chi_Minh-2ta1323548t1cvn.json,processed,ok,True,3,0,0,3,3,1,2838,1258,4096,0,False
one_call,18-08-2023-Ho_Chi_Minh-2ta1656131t1cvn,18-08-2023-Ho_Chi_Minh-2ta1656131t1cvn.json,processed,ok,True,1,0,0,1,1,1,1491,465,1956,0,False
one_call,18-12-2023-Dong_Nai-2ta1420758t1cvn,18-12-2023-Dong_Nai-2ta1420758t1cvn.json,processed,ok,True,1,0,0,1,1,1,1799,862,2661,0,False
one_call,19-05-2023-Phu_Tho-2ta1207130t1cvn,19-05-2023-Phu_Tho-2ta1207130t1cvn.json,processed,ok,True,1,0,0,1,1,1,1595,575,2170,0,False
one_call,19-10-2023-Thanh_Hoa-2ta1369315t1cvn,19-10-2023-Thanh_Hoa-2ta1369315t1cvn.json,processed,ok,True,4,0,0,4,4,1,3690,1656,5346,0,False
one_call,20-02-2023-Thai_Nguyen-2ta1218805t1cvn,20-02-2023-Thai_Nguyen-2ta1218805t1cvn.json,processed,ok,True,1,0,0,1,1,1,1504,655,2159,0,False
one_call,20-04-2023-Hai_Phong-2ta1194806t1cvn,20-04-2023-Hai_Phong-2ta1194806t1cvn.json,processed,ok,True,2,0,0,2,2,1,2454,1058,3512,0,False
one_call,20-06-2023-Tra_Vinh-2ta1229118t1cvn,20-06-2023-Tra_Vinh-2ta1229118t1cvn.json,processed,ok,True,1,0,0,1,1,1,1527,498,2025,0,False
one_call,20-08-2023-Hai_Phong-2ta1267973t1cvn,20-08-2023-Hai_Phong-2ta1267973t1cvn.json,processed,ok,True,2,0,0,2,2,1,2016,898,2914,0,False
one_call,20-09-2023-Cao_Bang-2ta1380931t1cvn,20-09-2023-Cao_Bang-2ta1380931t1cvn.json,processed,ok,True,1,0,0,1,1,1,1628,475,2103,0,False
one_call,20-12-2023-Thai_Nguyen-2ta1566099t1cvn,20-12-2023-Thai_Nguyen-2ta1566099t1cvn.json,processed,ok,True,2,0,0,2,2,1,2182,877,3059,0,False
one_call,21-02-2023-Lam_Dong-2ta1156993t1cvn,21-02-2023-Lam_Dong-2ta1156993t1cvn.json,processed,ok,True,2,0,0,2,2,1,2574,985,3559,0,False
one_call,21-03-2023-Cao_Bang-2ta1192180t1cvn,21-03-2023-Cao_Bang-2ta1192180t1cvn.json,processed,ok,True,1,0,0,1,1,1,1543,483,2026,0,False
one_call,21-03-2023-Cao_Bang-2ta1203222t1cvn,21-03-2023-Cao_Bang-2ta1203222t1cvn.json,processed,ok,True,3,0,0,3,3,1,2851,1515,4366,0,False
one_call,21-04-2023-Cao_Bang-2ta1196520t1cvn,21-04-2023-Cao_Bang-2ta1196520t1cvn.json,processed,ok,True,1,0,0,1,1,1,1680,532,2212,0,False
one_call,21-07-2023-Ho_Chi_Minh-2ta1662061t1cvn,21-07-2023-Ho_Chi_Minh-2ta1662061t1cvn.json,processed,ok,True,1,0,0,1,1,1,1379,579,1958,0,False
one_call,21-09-2023-Phu_Yen-2ta1359677t1cvn,21-09-2023-Phu_Yen-2ta1359677t1cvn.json,processed,ok,True,1,0,0,1,1,1,1491,614,2105,0,False
one_call,21-12-2023-Bac_Ninh-2ta1430512t1cvn,21-12-2023-Bac_Ninh-2ta1430512t1cvn.json,processed,ok,True,4,0,0,4,4,1,3047,1669,4716,0,False
one_call,21-12-2023-Bac_Ninh-2ta1431949t1cvn,21-12-2023-Bac_Ninh-2ta1431949t1cvn.json,processed,ok,True,1,0,0,1,1,1,1483,569,2052,0,False
one_call,22-03-2023-Dien_Bien-2ta1176109t1cvn,22-03-2023-Dien_Bien-2ta1176109t1cvn.json,processed,ok,True,2,0,0,2,2,1,2246,808,3054,0,False
one_call,22-03-2023-Kien_Giang-2ta1340382t1cvn,22-03-2023-Kien_Giang-2ta1340382t1cvn.json,processed,ok,True,1,0,0,1,1,1,1542,489,2031,0,False
one_call,22-08-2023-Cao_Bang-2ta1309416t1cvn,22-08-2023-Cao_Bang-2ta1309416t1cvn.json,processed,ok,True,2,0,0,2,2,1,2197,836,3033,0,False
one_call,22-08-2023-Dak_Nong-2ta1321556t1cvn,22-08-2023-Dak_Nong-2ta1321556t1cvn.json,processed,ok,True,1,0,0,1,1,1,1462,707,2169,0,False
one_call,22-08-2023-Lam_Dong-2ta1358116t1cvn,22-08-2023-Lam_Dong-2ta1358116t1cvn.json,processed,ok,True,1,0,0,1,1,1,1638,529,2167,0,False
one_call,22-12-2023-Ho_Chi_Minh-2ta1657408t1cvn,22-12-2023-Ho_Chi_Minh-2ta1657408t1cvn.json,processed,ok,True,1,0,0,1,1,1,1422,665,2087,0,False
one_call,23-03-2023-Gia_Lai-2ta1174733t1cvn,23-03-2023-Gia_Lai-2ta1174733t1cvn.json,processed,ok,True,4,0,0,4,4,1,3221,1832,5053,0,False
one_call,23-03-2023-Nghe_An-2ta1244636t1cvn,23-03-2023-Nghe_An-2ta1244636t1cvn.json,processed,ok,True,1,0,0,1,1,1,1480,475,2776,1,True
one_call,23-03-2023-Quang_Tri-2ta1195452t1cvn,23-03-2023-Quang_Tri-2ta1195452t1cvn.json,processed,ok,True,4,0,0,4,4,1,3124,1652,6721,1,True
one_call,23-06-2023-Hau_Giang-2ta1292151t1cvn,23-06-2023-Hau_Giang-2ta1292151t1cvn.json,processed,ok,True,1,0,0,1,1,1,1602,542,2144,0,False
one_call,24-05-2023-Bac_Kan-2ta1221175t1cvn,24-05-2023-Bac_Kan-2ta1221175t1cvn.json,processed,ok,True,1,0,0,1,1,1,1780,734,2514,0,False
one_call,24-11-2023-Quang_Ninh-2ta1417966t1cvn,24-11-2023-Quang_Ninh-2ta1417966t1cvn.json,processed,ok,True,2,0,0,2,2,1,2078,1279,4926,1,True
one_call,25-04-2023-Dien_Bien-2ta1199719t1cvn,25-04-2023-Dien_Bien-2ta1199719t1cvn.json,processed,ok,True,1,0,0,1,1,1,1344,411,1755,0,False
